Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-05-12,43.56800183735857,43.94037792143856,43.56800183735857,43.86590194702149,53767756,0.0,0.0,0.0
2025-05-13,44.89614438609309,44.95820706631274,44.39964294433594,44.39964294433594,79922716,0.0,0.0,0.0
2025-05-14,45.144395769412775,45.40505599975586,45.0202704071521,45.40505599975586,90203212,0.0,0.0,0.0
2025-05-15,45.405054386312216,45.405054386312216,45.18163025738442,45.305755615234375,45677800,0.0,0.0,0.0
2025-05-16,45.24369400837382,45.47953143627593,45.107155353902485,45.42988204956055,37815732,0.0,0.0,0.0
2025-05-19,45.34299148194797,45.34299148194797,44.77201786908122,44.79684066772461,37940744,0.0,0.0,0.0
2025-05-20,45.14439586091789,45.28093072927704,44.80925586693256,44.883731842041016,21364336,0.0,0.0,0.0
2025-05-21,44.9085545471328,45.6408972148168,44.9085545471328,45.578834533691406,54450212,0.0,0.0,0.0
2025-05-22,45.19404467833503,45.19404467833503,44.83408188919036,45.082332611083984,33358772,0.0,0.0,0.0
2025-05-23,45.36781972646227,45.38023302024023,44.73477962384079,44.89614486694336,26094416,0.0,0.0,0.0
2025-05-26,44.846492767333984,45.05750740260349,44.75960728481547,44.846492767333984,55195720,0.0,0.0,0.0
2025-05-27,44.846490100006086,44.846490100006086,44.188627221184944,44.44929122924805,48275072,0.0,0.0,0.0
2025-05-28,44.9085549749004,45.02027083239459,44.263105357851465,44.52376937866211,32309448,0.0,0.0,0.0
2025-05-29,45.05750469902792,45.1071540843459,44.51135388451955,44.62306594848633,36265824,0.0,0.0,0.0
2025-06-02,44.18862921765869,44.201042511556885,43.50593972131846,43.66730117797852,70595756,0.0,0.0,0.0
2025-06-03,44.06450462725055,44.387231334234336,43.94037926210337,43.97761535644531,28229464,0.0,0.0,0.0
2025-06-04,44.51135681449443,45.00785827636719,44.47411693205065,45.00785827636719,45804932,0.0,0.0,0.0
2025-06-05,45.181631088584645,45.342992541556015,45.057505728451176,45.09474182128906,40696376,0.0,0.0,0.0
2025-06-06,45.15680667649077,45.280932042603176,45.057507898803074,45.169219970703125,32768028,0.0,0.0,0.0
2025-06-09,45.529180794769225,45.69054603650093,45.44229531507251,45.60365676879883,52629020,0.0,0.0,0.0
2025-06-10,45.90155644644034,46.894559322841474,45.90155644644034,46.832496643066406,116037804,0.0,0.0,0.0
2025-06-11,46.832496643066406,46.832496643066406,46.832496643066406,46.832496643066406,0,0.0,0.0,0.0
2025-06-12,46.832496643066406,46.832496643066406,46.832496643066406,46.832496643066406,0,0.0,0.0,0.0
2025-06-13,46.832496643066406,46.832496643066406,46.832496643066406,46.832496643066406,0,0.0,0.0,0.0
2025-06-16,46.832496643066406,46.832496643066406,46.832496643066406,46.832496643066406,0,0.0,0.0,0.0
2025-06-17,46.832496643066406,46.832496643066406,46.832496643066406,46.832496643066406,0,0.0,0.0,0.0
2025-06-18,47.16763838401821,47.38610023711647,46.81015672913214,47.23714828491211,244697327,0.0,0.0,0.0
2025-06-19,47.16763801064908,47.21728739832236,46.69099707057581,46.77043533325195,166284920,0.0,0.0,0.0
2025-06-20,46.77043381776911,46.83001535384973,46.36330279123161,46.70092391967773,80561608,0.0,0.0,0.0
2025-06-23,46.214357075893616,46.33351636634816,45.956174193902285,46.31365585327149,101938627,0.0,0.0,0.0
2025-06-24,46.96903424772739,47.15770721435547,46.96903424772739,47.15770721435547,54574616,0.0,0.0,0.0
2025-06-25,47.5648406478835,47.84288024902344,47.55490849755395,47.84288024902344,77814637,0.0,0.0,0.0
2025-06-26,47.96203975584259,48.11099170742193,47.83294831700752,47.902462005615234,77281242,0.0,0.0,0.0
2025-06-27,47.98189916495585,48.03154855167182,47.66413854436716,47.952110290527344,94190611,0.0,0.0,0.0
2025-06-30,48.03155006655573,48.08119945483761,47.90246241462395,48.02162170410156,59086358,0.0,0.0,0.0
2025-07-01,48.04148064557985,48.80609332172799,48.04148064557985,48.29965972900391,74674904,0.0,0.0,0.0
2025-07-02,48.230151149453526,48.40889197671569,48.04148195979035,48.3095932006836,75071035,0.0,0.0,0.0
2025-07-03,49.0046919817599,49.25294270869486,48.915321568543085,48.97490310668945,61179330,0.0,0.0,0.0
2025-07-04,49.05434611649219,49.14371653145606,48.488334751056215,48.51812362670898,73712387,0.0,0.0,0.0
2025-07-07,48.478399028928095,48.478399028928095,48.10105688376904,48.23014831542969,78503277,0.0,0.0,0.0
2025-07-08,48.11099079425847,48.17056854335502,47.87266843385605,48.01168823242188,50214875,0.0,0.0,0.0
2025-07-09,48.01168870497576,48.64721374296887,47.932250442730016,48.5081901550293,38540142,0.0,0.0,0.0
2025-07-10,48.65714279096717,49.12385537275658,48.64721442854858,49.06427383422852,53089295,0.0,0.0,0.0
2025-07-11,49.01462516552064,49.28273641082378,48.9351831129839,49.27280426025391,44752569,0.0,0.0,0.0
2025-07-14,49.243011839820255,49.243011839820255,48.86566969344467,48.98483276367188,62300823,0.0,0.0,0.0
2025-07-15,49.0046930648759,49.74944526214153,48.984836339727046,49.650146484375,68008041,0.0,0.0,0.0
2025-07-16,49.79909729573843,50.34524813692686,49.79909729573843,50.04734802246094,90231230,0.0,0.0,0.0
2025-07-17,50.24594661048355,50.44454795356168,49.948046489869135,50.34524917602539,88235423,0.0,0.0,0.0
2025-07-18,51.04035076500435,51.23894831533851,50.941048201831805,51.09000015258789,105861549,0.0,0.0,0.0
2025-07-21,51.09999847412109,51.09999847412109,50.75,50.900001525878906,75792981,0.36,0.0,0.0
2025-07-22,50.900001525878906,51.29999923706055,50.45000076293945,50.54999923706055,88841474,0.0,0.0,0.0
2025-07-23,50.59999847412109,50.84999847412109,50.54999923706055,50.70000076293945,63766890,0.0,0.0,0.0
2025-07-24,51.0,51.09999847412109,50.79999923706055,51.0,79659820,0.0,0.0,0.0
2025-07-25,51.0,51.09999847412109,50.79999923706055,50.900001525878906,38620389,0.0,0.0,0.0
2025-07-28,51.20000076293945,51.400001525878906,50.900001525878906,51.04999923706055,52312766,0.0,0.0,0.0
2025-07-29,51.04999923706055,51.04999923706055,50.25,50.45000076293945,102624231,0.0,0.0,0.0
2025-07-30,50.79999923706055,51.09999847412109,50.650001525878906,51.0,82807206,0.0,0.0,0.0
2025-07-31,51.09999847412109,51.59999847412109,51.09999847412109,51.54999923706055,81565859,0.0,0.0,0.0
2025-08-01,50.79999923706055,51.20000076293945,50.650001525878906,51.09999847412109,98235777,0.0,0.0,0.0
2025-08-04,50.650001525878906,50.79999923706055,50.400001525878906,50.79999923706055,85556033,0.0,0.0,0.0
2025-08-05,51.25,51.45000076293945,51.04999923706055,51.45000076293945,46655329,0.0,0.0,0.0
2025-08-06,51.09999847412109,51.09999847412109,50.84999847412109,51.0,48326240,0.0,0.0,0.0
2025-08-07,51.650001525878906,52.59999847412109,51.650001525878906,52.45000076293945,125733157,0.0,0.0,0.0
2025-08-08,52.54999923706055,52.59999847412109,52.29999923706055,52.45000076293945,59604000,0.0,0.0,0.0
2025-08-11,52.349998474121094,53.099998474121094,52.04999923706055,52.849998474121094,71600855,0.0,0.0,0.0
