date,open,high,low,close,volume
2024-09-25 00:00:00+08:00,22569.2890625,22785.3203125,22569.2890625,22761.599609375,4014100
2024-09-26 00:00:00+08:00,22841.419921875,22961.76953125,22769.240234375,22858.810546875,3923400
2024-09-27 00:00:00+08:00,22978.970703125,23079.2109375,22806.830078125,22822.7890625,4104100
2024-09-30 00:00:00+08:00,22643.91015625,22691.23046875,22224.5390625,22224.5390625,3569300
2024-10-01 00:00:00+08:00,22329.650390625,22446.859375,22311.330078125,22390.390625,2789600
2024-10-04 00:00:00+08:00,22459.099609375,22493.05078125,22193.5,22302.7109375,3632200
2024-10-07 00:00:00+08:00,22479.240234375,22719.0703125,22479.240234375,22702.560546875,3508600
2024-10-08 00:00:00+08:00,22691.3203125,22691.3203125,22418.380859375,22611.390625,3557200
2024-10-09 00:00:00+08:00,22637.169921875,22885.94921875,22637.169921875,22659.080078125,3670800
2024-10-11 00:00:00+08:00,22726.189453125,23011.109375,22726.189453125,22901.640625,3012500
2024-10-14 00:00:00+08:00,22947.3203125,23015.55078125,22799.140625,22975.2890625,2706500
2024-10-15 00:00:00+08:00,23083.69921875,23353.91015625,23082.060546875,23292.0390625,3579700
2024-10-16 00:00:00+08:00,22990.640625,23258.51953125,22866.73046875,23010.98046875,3698000
2024-10-17 00:00:00+08:00,23114.2109375,23191.7890625,22950.69921875,23053.83984375,3263300
2024-10-18 00:00:00+08:00,23620.5703125,23713.69921875,23378.359375,23487.26953125,3775600
2024-10-21 00:00:00+08:00,23602.98046875,23678.509765625,23480.060546875,23542.529296875,3005000
2024-10-22 00:00:00+08:00,23428.109375,23535.4296875,23269.859375,23535.4296875,3046700
2024-10-23 00:00:00+08:00,23402.240234375,23486.44921875,23318.83984375,23334.759765625,3039000
2024-10-24 00:00:00+08:00,23446.640625,23446.640625,23150.76953125,23192.51953125,3322300
2024-10-25 00:00:00+08:00,23255.0703125,23388.529296875,23222.76953125,23348.44921875,2744200
2024-10-28 00:00:00+08:00,23455.689453125,23547.119140625,23164.419921875,23198.0703125,2880000
2024-10-29 00:00:00+08:00,23048.44921875,23056.5703125,22711.099609375,22926.58984375,2933400
2024-10-30 00:00:00+08:00,22985.130859375,23116.330078125,22801.44921875,22820.4296875,2981400
2024-11-01 00:00:00+08:00,22438.9296875,22828.98046875,22231.939453125,22780.080078125,3569900
2024-11-04 00:00:00+08:00,22839.1796875,23020.990234375,22792.76953125,22965.390625,2715900
2024-11-05 00:00:00+08:00,22870.109375,23178.80078125,22849.830078125,23106.7890625,2872200
2024-11-06 00:00:00+08:00,23112.94921875,23439.390625,23035.30078125,23217.380859375,3163400
2024-11-07 00:00:00+08:00,23180.009765625,23518.630859375,23132.939453125,23408.8203125,3751300
2024-11-08 00:00:00+08:00,23608.109375,23699.69921875,23509.130859375,23553.890625,3635500
2024-11-11 00:00:00+08:00,23477.75,23563.80078125,23306.66015625,23529.640625,3158800
2024-11-12 00:00:00+08:00,23276.759765625,23276.759765625,22981.76953125,22981.76953125,3983600
2024-11-13 00:00:00+08:00,22894.91015625,23046.470703125,22860.23046875,22860.23046875,3491500
2024-11-14 00:00:00+08:00,22821.0390625,22893.8203125,22619.7109375,22715.380859375,3593400
2024-11-15 00:00:00+08:00,22767.109375,22940.80078125,22690.76953125,22742.76953125,3823100
2024-11-18 00:00:00+08:00,22693.9609375,22781.76953125,22503.689453125,22546.5390625,3431100
2024-11-19 00:00:00+08:00,22614.740234375,22906.689453125,22578.75,22848.80078125,3689400
2024-11-20 00:00:00+08:00,22872.91015625,22977.560546875,22622.470703125,22688.359375,3757700
2024-11-21 00:00:00+08:00,22671.66015625,22708.5703125,22490.279296875,22555.66015625,3395800
2024-11-22 00:00:00+08:00,22799.529296875,23019.0390625,22799.529296875,22904.3203125,3505100
2024-11-25 00:00:00+08:00,22996.05078125,23172.4296875,22948.369140625,22948.369140625,5048900
2024-11-26 00:00:00+08:00,22789.599609375,22832.109375,22645.130859375,22678.759765625,2985600
2024-11-27 00:00:00+08:00,22665.580078125,22743.990234375,22334.779296875,22334.779296875,3577000
2024-11-28 00:00:00+08:00,22380.44921875,22413.25,22124.310546875,22298.900390625,3123400
2024-11-29 00:00:00+08:00,22202.279296875,22429.859375,22055.380859375,22262.5,2801000
2024-12-02 00:00:00+08:00,22456.5,22802.529296875,22456.5,22736.9296875,2812700
2024-12-03 00:00:00+08:00,22972.30078125,23144.779296875,22972.30078125,23027.4609375,3099500
2024-12-04 00:00:00+08:00,23126.080078125,23255.330078125,23034.69921875,23255.330078125,2836900
2024-12-05 00:00:00+08:00,23308.2890625,23387.169921875,23225.310546875,23267.939453125,2847600
2024-12-06 00:00:00+08:00,23278.6796875,23361.119140625,23137.619140625,23193.26953125,2954100
2024-12-09 00:00:00+08:00,23287.7890625,23325.990234375,23172.220703125,23273.25,3209600
2024-12-10 00:00:00+08:00,23228.259765625,23329.009765625,23071.4296875,23125.080078125,2908900
2024-12-11 00:00:00+08:00,23108.359375,23108.359375,22880.5703125,22903.630859375,2760300
2024-12-12 00:00:00+08:00,23050.640625,23189.2890625,23030.48046875,23046.80078125,3059200
2024-12-13 00:00:00+08:00,23002.369140625,23097.51953125,22920.83984375,23020.48046875,3046000
2024-12-16 00:00:00+08:00,23207.2109375,23264.400390625,22959.91015625,23039.900390625,3188400
2024-12-17 00:00:00+08:00,23131.5703125,23223.509765625,23018.009765625,23018.009765625,3429100
2024-12-18 00:00:00+08:00,23014.4296875,23211.169921875,22934.58984375,23168.669921875,3298300
2024-12-19 00:00:00+08:00,22947.560546875,22947.560546875,22743.30078125,22932.25,3445900
2024-12-20 00:00:00+08:00,22798.390625,22845.58984375,22510.25,22510.25,4683900
2024-12-23 00:00:00+08:00,22811.560546875,23132.25,22811.560546875,23104.5390625,3504100
2024-12-24 00:00:00+08:00,23260.740234375,23326.25,23120.240234375,23120.240234375,3344300
2024-12-25 00:00:00+08:00,23226.349609375,23296.359375,23159.359375,23220.130859375,3073700
2024-12-26 00:00:00+08:00,23276.080078125,23320.619140625,23241.939453125,23246.939453125,2941300
2024-12-27 00:00:00+08:00,23251.279296875,23335.66015625,23204.349609375,23275.6796875,2416800
2024-12-30 00:00:00+08:00,23274.259765625,23331.669921875,23159.69921875,23190.19921875,2483600
2024-12-31 00:00:00+08:00,23094.0703125,23123.9609375,22972.990234375,23035.099609375,2572400
2025-01-02 00:00:00+08:00,22975.7109375,23038.080078125,22713.630859375,22832.060546875,3148600
2025-01-03 00:00:00+08:00,23018.560546875,23092.0703125,22905.400390625,22908.30078125,2828200
2025-01-06 00:00:00+08:00,23131.7890625,23553.2890625,23131.7890625,23547.7109375,2957500
2025-01-07 00:00:00+08:00,23824.720703125,23943.94921875,23651.26953125,23651.26953125,3207900
2025-01-08 00:00:00+08:00,23522.2890625,23671.279296875,23388.630859375,23407.330078125,2606700
2025-01-09 00:00:00+08:00,23406.720703125,23463.9609375,23081.130859375,23081.130859375,3399500
2025-01-10 00:00:00+08:00,23067.4609375,23202.25,22989.669921875,23011.859375,2979400
2025-01-13 00:00:00+08:00,23070.3203125,23070.3203125,22458.220703125,22488.330078125,3544500
2025-01-14 00:00:00+08:00,22573.9609375,22797.51953125,22542.9296875,22797.51953125,2319000
2025-01-15 00:00:00+08:00,22757.4609375,22777.33984375,22509.650390625,22514.5703125,2359800
2025-01-16 00:00:00+08:00,22817.51953125,23147.689453125,22817.51953125,23025.099609375,2497000
2025-01-17 00:00:00+08:00,23190.119140625,23209.880859375,22905.529296875,23148.080078125,2465000
2025-01-20 00:00:00+08:00,23203.470703125,23346.640625,23176.4296875,23266.8203125,2168200
2025-01-21 00:00:00+08:00,23266.8203125,23377.640625,23174.01953125,23300.009765625,0
2025-01-22 00:00:00+08:00,23472.669921875,23642.080078125,23472.669921875,23525.41015625,2695000
2025-02-03 00:00:00+08:00,22796.7109375,22796.7109375,22502.19921875,22694.7109375,3428900
2025-02-04 00:00:00+08:00,22836.26953125,22934.310546875,22720.619140625,22793.9609375,2990000
2025-02-05 00:00:00+08:00,22916.380859375,23249.330078125,22916.380859375,23161.580078125,2482200
2025-02-06 00:00:00+08:00,23226.5,23348.419921875,23216.650390625,23316.599609375,2400700
2025-02-07 00:00:00+08:00,23289.970703125,23478.26953125,23254.169921875,23478.26953125,2672200
2025-02-10 00:00:00+08:00,23421.76953125,23448.16015625,23163.849609375,23252.140625,2706000
2025-02-11 00:00:00+08:00,23321.919921875,23485.509765625,23289.759765625,23384.05078125,2956500
2025-02-12 00:00:00+08:00,23449.310546875,23528.609375,23289.75,23289.75,3159400
2025-02-13 00:00:00+08:00,23263.279296875,23413.099609375,23206.44921875,23399.41015625,3604700
2025-02-14 00:00:00+08:00,23198.390625,23276.240234375,23142.94921875,23152.609375,3818900
2025-02-17 00:00:00+08:00,23258.169921875,23510.6796875,23242.83984375,23505.330078125,3408200
2025-02-18 00:00:00+08:00,23550.5,23666.109375,23454.08984375,23666.109375,3038600
2025-02-19 00:00:00+08:00,23589.439453125,23683.4609375,23550.990234375,23604.080078125,3534600
2025-02-20 00:00:00+08:00,23530.970703125,23576.7109375,23400.75,23487.4609375,3563200
2025-02-21 00:00:00+08:00,23526.130859375,23732.580078125,23488.419921875,23730.25,3518400
2025-02-24 00:00:00+08:00,23573.80078125,23605.220703125,23461.4296875,23565.310546875,3211200
2025-02-25 00:00:00+08:00,23376.419921875,23376.419921875,23209.529296875,23285.720703125,3717900
2025-02-26 00:00:00+08:00,23221.83984375,23431.240234375,23156.01953125,23402.55078125,3362900
2025-02-27 00:00:00+08:00,23446.4609375,23487.73046875,23053.1796875,23053.1796875,5093000
2025-03-03 00:00:00+08:00,22734.05078125,22775.01953125,22611.099609375,22756.25,3324900
2025-03-04 00:00:00+08:00,22508.80078125,22700.939453125,22359.5,22596.880859375,3100900
2025-03-05 00:00:00+08:00,22778.859375,22948.30078125,22757.220703125,22871.900390625,3075000
2025-03-06 00:00:00+08:00,22930.109375,22979.970703125,22715.4296875,22715.4296875,2851500
2025-03-07 00:00:00+08:00,22696.23046875,22747.109375,22542.080078125,22576.0703125,2987500
2025-03-10 00:00:00+08:00,22548.98046875,22641.25,22407.5703125,22459.150390625,3078100
2025-03-11 00:00:00+08:00,22126.060546875,22140.390625,21769.5703125,22071.08984375,3604700
2025-03-12 00:00:00+08:00,22171.099609375,22391.470703125,22153.609375,22278.359375,3159800
2025-03-13 00:00:00+08:00,22403.33984375,22552.4296875,21961.6796875,21961.6796875,3666300
2025-03-14 00:00:00+08:00,21986.810546875,22074.029296875,21895.900390625,21968.05078125,3373300
2025-03-17 00:00:00+08:00,22137.529296875,22306.830078125,22110.080078125,22118.630859375,2961500
2025-03-18 00:00:00+08:00,22204.619140625,22327.099609375,22186.419921875,22271.669921875,2652000
2025-03-19 00:00:00+08:00,22245.419921875,22247.66015625,21942.689453125,21960.830078125,2916300
2025-03-20 00:00:00+08:00,22171.0,22377.259765625,22171.0,22377.259765625,2626000
2025-03-21 00:00:00+08:00,22362.380859375,22366.94921875,22200.23046875,22209.099609375,3597700
2025-03-24 00:00:00+08:00,22348.380859375,22380.73046875,22106.640625,22106.640625,2651400
2025-03-25 00:00:00+08:00,22269.369140625,22414.01953125,22228.6796875,22273.189453125,2553000
2025-03-26 00:00:00+08:00,22327.609375,22398.119140625,22235.890625,22260.2890625,2295800
2025-03-27 00:00:00+08:00,22093.19921875,22093.19921875,21919.400390625,21951.759765625,2674800
2025-03-28 00:00:00+08:00,21836.16015625,21836.16015625,21525.05078125,21602.890625,3242700
2025-03-31 00:00:00+08:00,21254.630859375,21254.630859375,20695.900390625,20695.900390625,4034100
2025-04-01 00:00:00+08:00,20884.529296875,21315.51953125,20884.529296875,21280.169921875,2753300
2025-04-02 00:00:00+08:00,21313.76953125,21390.51953125,21235.990234375,21298.220703125,2300200
2025-04-07 00:00:00+08:00,20153.5703125,20153.5703125,19212.01953125,19232.349609375,1558900
2025-04-08 00:00:00+08:00,19064.470703125,19064.470703125,18180.48046875,18459.94921875,5839900
2025-04-09 00:00:00+08:00,18337.439453125,18371.51953125,17306.970703125,17391.759765625,6177900
2025-04-10 00:00:00+08:00,18256.470703125,19024.470703125,18256.470703125,19000.029296875,2659600
2025-04-11 00:00:00+08:00,18772.5,19528.76953125,18418.19921875,19528.76953125,4766500
2025-04-14 00:00:00+08:00,19686.6796875,20023.630859375,19508.9296875,19513.08984375,4176300
2025-04-15 00:00:00+08:00,19609.900390625,19895.4296875,19576.150390625,19857.669921875,2866400
2025-04-16 00:00:00+08:00,19737.08984375,19737.08984375,19453.140625,19468.0,2805300
2025-04-17 00:00:00+08:00,19389.51953125,19478.0,19196.470703125,19338.73046875,2300500
2025-04-18 00:00:00+08:00,19423.98046875,19499.279296875,19376.349609375,19395.029296875,2123700
2025-04-21 00:00:00+08:00,19321.140625,19359.9609375,19080.599609375,19106.19921875,2325500
2025-04-22 00:00:00+08:00,18990.859375,19059.650390625,18793.4296875,18793.4296875,2526000
2025-04-23 00:00:00+08:00,19163.609375,19639.140625,19163.609375,19639.140625,2694600
2025-04-24 00:00:00+08:00,19752.58984375,19752.58984375,19433.369140625,19478.810546875,2418200
2025-04-25 00:00:00+08:00,19861.240234375,20012.26953125,19861.240234375,19872.73046875,2674500
2025-04-28 00:00:00+08:00,19972.0703125,20073.75,19972.0703125,20034.41015625,2131000
2025-04-29 00:00:00+08:00,20018.3203125,20232.630859375,20007.30078125,20232.630859375,2538500
2025-04-30 00:00:00+08:00,20215.390625,20331.890625,20185.310546875,20235.029296875,2806300
2025-05-02 00:00:00+08:00,20534.080078125,20787.640625,20534.080078125,20787.640625,2779300
2025-05-05 00:00:00+08:00,20839.0390625,20885.5390625,20320.80078125,20532.990234375,3929000
2025-05-06 00:00:00+08:00,20353.880859375,20623.849609375,20349.560546875,20522.58984375,3091500
2025-05-07 00:00:00+08:00,20575.150390625,20685.279296875,20418.029296875,20546.490234375,2681400
2025-05-08 00:00:00+08:00,20559.650390625,20747.279296875,20543.400390625,20543.400390625,2348100
2025-05-09 00:00:00+08:00,20690.80078125,20915.0390625,20643.560546875,20915.0390625,2744700
2025-05-12 00:00:00+08:00,20996.94921875,21176.130859375,20996.94921875,21129.5390625,2687300
2025-05-13 00:00:00+08:00,21474.01953125,21626.279296875,21330.140625,21330.140625,3601900
2025-05-14 00:00:00+08:00,21552.419921875,21782.869140625,21552.419921875,21782.869140625,3656500
2025-05-15 00:00:00+08:00,21776.650390625,21821.009765625,21674.3203125,21730.25,3543000
2025-05-16 00:00:00+08:00,21731.880859375,21854.5,21697.849609375,21843.689453125,3714600
2025-05-19 00:00:00+08:00,21786.330078125,21786.330078125,21496.689453125,21523.830078125,3401200
2025-05-20 00:00:00+08:00,21631.609375,21746.560546875,21517.099609375,21526.029296875,2908900
2025-05-21 00:00:00+08:00,21603.580078125,21879.240234375,21603.580078125,21803.91015625,3078500
2025-05-22 00:00:00+08:00,21733.8203125,21733.8203125,21585.310546875,21670.9609375,3137400
2025-05-23 00:00:00+08:00,21766.240234375,21798.880859375,21559.779296875,21652.240234375,3065000
2025-05-26 00:00:00+08:00,21577.640625,21688.44921875,21536.5703125,21536.5703125,3105400
2025-05-27 00:00:00+08:00,21491.650390625,21558.470703125,21310.0,21336.5390625,3512400
2025-05-28 00:00:00+08:00,21539.150390625,21634.369140625,21305.73046875,21357.720703125,3647300
2025-05-29 00:00:00+08:00,21531.2890625,21605.259765625,21347.30078125,21347.30078125,5081700
2025-06-02 00:00:00+08:00,21253.970703125,21256.099609375,20940.98046875,21002.7109375,3805400
2025-06-03 00:00:00+08:00,21126.69921875,21303.2109375,21110.630859375,21126.9296875,3739600
2025-06-04 00:00:00+08:00,21341.439453125,21618.08984375,21341.439453125,21618.08984375,4061200
2025-06-05 00:00:00+08:00,21695.9296875,21738.9296875,21626.740234375,21674.4296875,3521900
2025-06-06 00:00:00+08:00,21637.76953125,21702.4609375,21606.69921875,21660.66015625,2964300
2025-06-09 00:00:00+08:00,21773.44921875,21866.26953125,21717.51953125,21790.2890625,3035200
2025-06-10 00:00:00+08:00,21921.240234375,22294.859375,21921.240234375,22242.140625,3534000
2025-06-11 00:00:00+08:00,22376.369140625,22470.099609375,22294.599609375,22470.099609375,3669800
2025-06-12 00:00:00+08:00,22362.669921875,22390.169921875,22253.640625,22287.8203125,3060300
2025-06-13 00:00:00+08:00,22215.5,22228.009765625,21984.359375,22072.94921875,3285000
2025-06-16 00:00:00+08:00,22058.5703125,22094.599609375,21936.380859375,22049.900390625,2521300
2025-06-17 00:00:00+08:00,22172.58984375,22331.689453125,22118.4609375,22211.58984375,3044000
2025-06-18 00:00:00+08:00,22135.830078125,22370.25,22104.6796875,22356.73046875,3214600
2025-06-19 00:00:00+08:00,22238.099609375,22249.400390625,21973.0390625,22003.5,3057900
2025-06-20 00:00:00+08:00,21960.509765625,22089.48046875,21779.55078125,22045.740234375,4418300
2025-06-23 00:00:00+08:00,21750.69921875,21801.3203125,21551.580078125,21732.01953125,3015300
2025-06-24 00:00:00+08:00,22001.48046875,22201.05078125,22001.48046875,22188.759765625,3767600
2025-06-25 00:00:00+08:00,22341.869140625,22444.509765625,22284.51953125,22430.609375,3405900
2025-06-26 00:00:00+08:00,22425.390625,22587.669921875,22391.26953125,22492.33984375,3685100
2025-06-27 00:00:00+08:00,22503.849609375,22580.080078125,22388.58984375,22580.080078125,3454100
2025-06-30 00:00:00+08:00,22508.330078125,22558.94921875,22256.01953125,22256.01953125,3443500
2025-07-01 00:00:00+08:00,22419.740234375,22730.759765625,22401.580078125,22553.720703125,3676400
2025-07-02 00:00:00+08:00,22463.55078125,22577.740234375,22396.259765625,22577.740234375,2897200
2025-07-03 00:00:00+08:00,22707.41015625,22816.19921875,22700.859375,22712.970703125,3368000
2025-07-04 00:00:00+08:00,22756.55078125,22842.75,22500.970703125,22547.5,3270200
2025-07-07 00:00:00+08:00,22550.140625,22550.5,22294.109375,22428.720703125,2570300
2025-07-08 00:00:00+08:00,22375.650390625,22375.650390625,22190.4609375,22362.26953125,2661400
2025-07-09 00:00:00+08:00,22253.169921875,22527.009765625,22211.099609375,22527.009765625,2907300
2025-07-10 00:00:00+08:00,22566.509765625,22699.2890625,22513.349609375,22693.25,2829400
2025-07-11 00:00:00+08:00,22602.810546875,22770.009765625,22601.94921875,22751.029296875,4446700
2025-07-14 00:00:00+08:00,22679.1796875,22735.23046875,22525.66015625,22614.970703125,2557300
2025-07-15 00:00:00+08:00,22618.4296875,22888.23046875,22588.259765625,22835.939453125,2696000
2025-07-16 00:00:00+08:00,22967.509765625,23106.4296875,22923.119140625,23042.900390625,3171200
2025-07-17 00:00:00+08:00,23042.970703125,23159.5390625,22923.369140625,23113.279296875,3078000
2025-07-18 00:00:00+08:00,23345.720703125,23468.2109375,23276.01953125,23383.130859375,2995200
2025-07-21 00:00:00+08:00,23314.2890625,23403.830078125,23243.7890625,23340.560546875,2784300
2025-07-22 00:00:00+08:00,23301.66015625,23486.080078125,22985.900390625,22987.919921875,3764700
2025-07-23 00:00:00+08:00,23063.5703125,23318.669921875,23063.5703125,23318.669921875,3346500
2025-07-24 00:00:00+08:00,23373.669921875,23455.08984375,23295.310546875,23373.73046875,3659600
2025-07-25 00:00:00+08:00,23454.58984375,23485.560546875,23308.44921875,23364.380859375,2946900
2025-07-28 00:00:00+08:00,23477.099609375,23564.439453125,23350.73046875,23412.98046875,3255000
2025-07-29 00:00:00+08:00,23414.359375,23422.169921875,23094.669921875,23201.51953125,3565200
2025-07-30 00:00:00+08:00,23288.720703125,23461.720703125,23264.640625,23461.720703125,3352200
2025-07-31 00:00:00+08:00,23523.58984375,23631.109375,23454.439453125,23542.51953125,3757100
2025-08-01 00:00:00+08:00,23318.369140625,23484.2109375,23168.26953125,23434.380859375,3402400
2025-08-04 00:00:00+08:00,23260.1796875,23378.939453125,23151.650390625,23378.939453125,3191500
2025-08-05 00:00:00+08:00,23498.400390625,23671.83984375,23498.400390625,23660.58984375,3421400
2025-08-06 00:00:00+08:00,23443.359375,23557.490234375,23433.529296875,23447.359375,3264600
2025-08-07 00:00:00+08:00,23717.349609375,24050.5390625,23717.349609375,24003.76953125,3487700
2025-08-08 00:00:00+08:00,24026.650390625,24131.4609375,23967.990234375,24021.259765625,3790600
2025-08-11 00:00:00+08:00,23980.390625,24249.05078125,23887.25,24135.5,3851900
2025-08-12 00:00:00+08:00,24182.83984375,24263.919921875,24065.4296875,24158.359375,4193700
2025-08-13 00:00:00+08:00,24232.0390625,24406.939453125,24172.189453125,24370.01953125,4867300
2025-08-14 00:00:00+08:00,24258.5,24389.509765625,24198.880859375,24238.099609375,4491700
2025-08-15 00:00:00+08:00,24266.23046875,24385.560546875,24164.4296875,24334.48046875,4491700
2025-08-18 00:00:00+08:00,24272.55078125,24515.650390625,24257.30078125,24482.51953125,4745200
2025-08-19 00:00:00+08:00,24493.919921875,24551.419921875,24324.2890625,24353.5,4734800
2025-08-20 00:00:00+08:00,24309.26953125,24309.26953125,23620.240234375,23625.439453125,4336000
2025-08-21 00:00:00+08:00,23739.830078125,24011.5,23739.830078125,23962.130859375,3924400
2025-08-22 00:00:00+08:00,24033.01953125,24071.650390625,23764.470703125,23764.470703125,3633100
2025-08-25 00:00:00+08:00,24108.810546875,24362.01953125,24108.75,24277.380859375,3818800
2025-08-26 00:00:00+08:00,24237.359375,24382.419921875,24113.029296875,24305.099609375,5104500
2025-08-27 00:00:00+08:00,24449.810546875,24539.880859375,24410.080078125,24519.900390625,4022200
2025-08-28 00:00:00+08:00,24468.119140625,24502.369140625,24236.44921875,24236.44921875,4093700
2025-08-29 00:00:00+08:00,24438.029296875,24570.150390625,24233.099609375,24233.099609375,4230800
2025-09-01 00:00:00+08:00,24143.369140625,24312.830078125,23885.41015625,24071.73046875,3978800
2025-09-02 00:00:00+08:00,24113.900390625,24295.029296875,23890.330078125,24016.779296875,3621600
2025-09-03 00:00:00+08:00,24036.880859375,24103.23046875,23925.490234375,24100.30078125,3208300
2025-09-04 00:00:00+08:00,24235.26953125,24389.349609375,24168.16015625,24179.849609375,4098500
2025-09-05 00:00:00+08:00,24244.259765625,24494.580078125,24244.259765625,24494.580078125,3935800
2025-09-08 00:00:00+08:00,24610.849609375,24729.9609375,24547.380859375,24547.380859375,4221200
2025-09-09 00:00:00+08:00,24650.4609375,24880.0703125,24650.4609375,24855.1796875,4235300
2025-09-10 00:00:00+08:00,25032.880859375,25272.23046875,25032.880859375,25192.58984375,4503300
2025-09-11 00:00:00+08:00,25509.30078125,25541.439453125,25174.130859375,25215.7109375,5159400
2025-09-12 00:00:00+08:00,25349.69921875,25492.279296875,25349.69921875,25474.640625,4362700
2025-09-15 00:00:00+08:00,25494.099609375,25519.939453125,25284.169921875,25357.16015625,3734300
2025-09-16 00:00:00+08:00,25335.4609375,25664.810546875,25335.4609375,25629.640625,4224500
2025-09-17 00:00:00+08:00,25543.91015625,25632.0703125,25422.9609375,25438.25,4404600
2025-09-18 00:00:00+08:00,25543.169921875,25769.359375,25475.25,25769.359375,4746200
2025-09-19 00:00:00+08:00,25794.66015625,25864.009765625,25578.369140625,25578.369140625,6041400
2025-09-22 00:00:00+08:00,25599.599609375,25887.689453125,25599.599609375,25880.599609375,4316700
2025-09-23 00:00:00+08:00,26121.0,26307.30078125,26041.689453125,26247.369140625,4775000
2025-09-24 00:00:00+08:00,26389.16015625,26394.029296875,26045.470703125,26196.73046875,4309500
2025-09-25 00:00:00+08:00,26067.970703125,26247.849609375,26023.849609375,26023.849609375,0
